trade_date,r2,alpha,nobs
2019-07-18,0.2651571027956371,0.12975106860304012,797.0
2019-07-19,0.2660401029525382,0.10765796867389295,797.0
2019-07-22,0.26364439161721553,0.06703195888359328,800.0
2019-07-23,0.2595381160599042,0.023798700323675655,801.0
2019-07-24,0.2625395450349228,0.017639263081510235,800.0
2019-07-25,0.25205167061062883,-0.0013083156346544616,800.0
2019-07-26,0.2403379659145386,-0.02242655498278994,800.0
2019-07-29,0.2385467936163569,-0.02534945706715335,803.0
2019-07-30,0.23473011847197,-0.012260527093604964,803.0
2019-07-31,0.2548920859264425,-0.08406687053725115,805.0
2019-08-01,0.27994719092115383,-0.0057816191700497494,806.0
2019-08-02,0.3200704063410088,0.07308852340514964,806.0
2019-08-05,0.3253482271613787,0.08507588637542912,806.0
2019-08-06,0.33824200905036383,0.13949700477253255,805.0
2019-08-07,0.32760949718939014,0.1562468723614356,804.0
2019-08-08,0.32785600561747064,0.2369247909580706,801.0
2019-08-09,0.3197776351451276,0.268583470695254,802.0
2019-08-12,0.33638153560395534,0.2915424932303465,804.0
2019-08-13,0.35506452078248807,0.29164611209876007,804.0
2019-08-14,0.3494401838126554,0.2780354318817847,803.0
2019-08-15,0.3698509849572914,0.15262258897429173,805.0
2019-08-16,0.3548012773597039,0.11361938343723622,806.0
2019-08-19,0.33537745807138075,0.13152312890845355,806.0
2019-08-20,0.3193024415680257,0.15880433400106903,806.0
2019-08-21,0.3159468068956863,0.12613152883546913,806.0
2019-08-22,0.3294176470365858,0.12770776685177285,808.0
2019-08-23,0.348329748881959,0.16696507146585596,809.0
2019-08-26,0.3446782042532387,0.18338372523149846,809.0
2019-08-27,0.331173778718867,0.18216763400413633,808.0
2019-08-28,0.31634455614794355,0.18441834236227012,809.0
2019-08-29,0.3104319609871341,0.3640030360002572,810.0
2019-08-30,0.29792297499318754,0.33606876487113485,810.0
2019-09-02,0.316660847205791,0.3962242355237532,809.0
2019-09-03,0.3166947109152132,0.27259374410668347,810.0
2019-09-04,0.32661700569329366,0.34693683993121044,810.0
2019-09-05,0.32559389263239347,0.29231634108794674,809.0
2019-09-06,0.324516918638167,0.23864184542952457,809.0
2019-09-09,0.3152871647978881,0.22210976868500504,810.0
2019-09-10,0.3405535342538093,0.1422474021706177,814.0
2019-09-11,0.3554183915343746,0.09640418993434272,814.0
2019-09-12,0.3349917068929825,0.10662676265545397,815.0
2019-09-16,0.3195469011375218,0.09296942365464622,816.0
2019-09-17,0.32133202093660695,0.21503789377891694,816.0
2019-09-18,0.31481154545217516,0.2562026747493677,817.0
2019-09-19,0.31826447851943274,0.2794740821282513,817.0
2019-09-20,0.28586044974281233,0.20647586461364056,818.0
2019-09-23,0.32263112248012915,0.13365205730472496,818.0
2019-09-24,0.3163612815553948,0.13824702938949066,817.0
2019-09-25,0.3252264842137489,0.14332688514510356,817.0
2019-09-26,0.30386335802745235,0.11994040192544368,817.0
2019-09-27,0.2877645372994867,-0.016842278294743645,817.0
2019-09-30,0.24790262854809753,-0.05991853336736367,817.0
2019-10-08,0.23333736020582552,-0.05848922367304259,817.0
2019-10-09,0.23655004886521824,-0.035829548939845,817.0
2019-10-10,0.22361834523521407,-0.010210925804402268,819.0
2019-10-11,0.23958657625986612,-0.019305345283683256,820.0
2019-10-14,0.24730441472384934,-0.04835267726658292,820.0
2019-10-15,0.2663017552496961,0.033532362443726996,824.0
2019-10-16,0.2573278725528232,-0.012212766760438979,824.0
2019-10-17,0.23362712118625673,0.03514939606419216,826.0
2019-10-18,0.21168751904847882,0.03680936065559529,826.0
2019-10-21,0.23146544216326692,-0.043387231278651094,826.0
2019-10-22,0.21173997388766486,-0.05363451403295253,827.0
2019-10-23,0.21101831232983392,-0.11863193520332264,829.0
2019-10-24,0.20956798723158765,-0.12350302944426542,829.0
2019-10-25,0.2181229133698691,-0.102692362314273,830.0
2019-10-28,0.23850794425744215,0.03382281519544935,830.0
2019-10-29,0.2526193120490434,0.1247141847805635,829.0
2019-10-30,0.25736644477781845,0.13168815274198786,830.0
2019-10-31,0.2531982199253039,0.09992402557439742,829.0
2019-11-01,0.26854514555328246,0.14659731623350086,831.0
2019-11-04,0.2725341353418268,0.15270272699758075,831.0
2019-11-05,0.2722950163262945,0.1336777261499895,831.0
2019-11-06,0.2730761616841886,0.17569798263942996,831.0
2019-11-07,0.2763942035316954,0.14935899561157734,831.0
2019-11-08,0.28216958662780656,0.12370120642065646,832.0
2019-11-11,0.2937269677627018,0.18940093594018215,833.0
2019-11-12,0.30059882520167724,0.22673228918911456,835.0
2019-11-13,0.31847758517510616,0.24338116331838175,836.0
2019-11-14,0.3120122237704245,0.22390987890953554,837.0
2019-11-15,0.33549479100400936,0.18824002635859916,838.0
2019-11-18,0.34449852821575244,0.20937774796517328,839.0
2019-11-19,0.3416870159943808,0.23711450546023055,839.0
2019-11-20,0.3503550531696543,0.20303639295370216,840.0
2019-11-21,0.3513571341876338,0.18745466970648558,841.0
2019-11-22,0.3101892345087558,0.11026473007102093,843.0
2019-11-25,0.3075846375485194,0.17667966159991122,846.0
2019-11-26,0.2981693586043519,0.030916115110103146,846.0
2019-11-27,0.2956535287673965,-0.0643162724175417,846.0
2019-11-28,0.30475539611253233,-0.06716834345810031,848.0
2019-11-29,0.2964797758558142,-0.028623010772808093,849.0
2019-12-02,0.28878447219090286,-0.042935956351337894,852.0
2019-12-03,0.31181822528146297,-0.03077314975065125,850.0
2019-12-04,0.3298350224018193,-0.02790412737261327,851.0
2019-12-05,0.3221360021122559,-0.040797719732335994,851.0
2019-12-06,0.30220387219251144,-0.07728171248054279,850.0
2019-12-09,0.3077467647416594,-0.053279066004334796,851.0
2019-12-10,0.3348671116917694,-0.12286962372046172,850.0
2019-12-11,0.33006235484220114,-0.12312605389887236,852.0
2019-12-12,0.3443390590537526,-0.10715337145688601,852.0
2019-12-13,0.3242709875273274,-0.1016087907979552,853.0
2019-12-16,0.30743301934188627,-0.12080448401386681,854.0
2019-12-17,0.297020359352987,-0.2005317584644914,854.0
2019-12-18,0.2854023932667763,-0.15050514697961118,854.0
2019-12-19,0.30215388601799653,-0.07049690540632211,854.0
2019-12-20,0.26065104873381195,-0.13753940958346775,854.0
2019-12-23,0.2690958083661139,-0.155553992298222,854.0
2019-12-24,0.28220188815704905,-0.059217075176109996,854.0
2019-12-25,0.29509303575052515,-0.05186985597561778,855.0
2019-12-26,0.2740327044346045,-0.09777436296698315,854.0
2019-12-27,0.2690625859811938,-0.014554068530851587,854.0
2019-12-30,0.2614031861186794,0.04493193348835113,853.0
2019-12-31,0.2392333920255877,0.09293631809261661,853.0
2020-01-02,0.2593473988971563,0.012615849549515086,852.0
2020-01-03,0.2481949094824999,-0.17914541232551956,853.0
2020-01-06,0.2518280363474269,-0.07612779438443193,853.0
2020-01-07,0.2613703907627787,-0.14251221456244545,854.0
2020-01-08,0.268245112339762,-0.14022832654267944,854.0
2020-01-09,0.22395957665284172,-0.14944233487402736,854.0
2020-01-10,0.2246085459723478,-0.09728494072732266,855.0
2020-01-13,0.20951817821800123,-0.09346426480592616,855.0
2020-01-14,0.21960497999190942,-0.09976981338311042,855.0
2020-01-15,0.22501120533175234,-0.073980176274885,855.0
2020-01-16,0.21659038302252398,-0.048655944346695665,855.0
2020-01-17,0.2099642074254553,-0.01238100210626004,855.0
2020-01-20,0.20499511596333464,-0.07586454188523822,855.0
2020-01-21,0.22377254267204194,-0.07690877534405298,855.0
2020-01-22,0.22885572613754934,-0.11344358730290022,854.0
2020-01-23,0.21361769093013683,-0.15640096151334917,853.0
2020-02-03,0.15402220105981634,-0.1817524344868485,853.0
2020-02-04,0.20708203221402155,-0.30456695072394635,854.0
2020-02-05,0.19843211937208594,-0.20332476977829153,854.0
2020-02-06,0.21590838898860398,-0.2797378740440894,856.0
2020-02-07,0.1802459269468497,-0.17900550430248674,856.0
2020-02-10,0.18586554045652381,-0.1860219269553492,856.0
2020-02-11,0.1867062344655006,-0.15268237111038643,856.0
2020-02-12,0.1927557278453258,-0.07312703690060082,856.0
2020-02-13,0.20416046695781664,-0.08444252656192563,856.0
2020-02-14,0.20663046536863205,0.02283052425156857,856.0
2020-02-17,0.17755418948592383,0.03843577228801029,856.0
2020-02-18,0.17981485696456712,0.10482306829365619,857.0
2020-02-19,0.17010932181770166,0.06629242944798508,859.0
2020-02-20,0.1739884825895418,0.10098149717926072,860.0
2020-02-21,0.1817967643027676,0.2252077094687458,860.0
2020-02-24,0.1848617589771111,0.24709910579467237,861.0
2020-02-25,0.20732824698259378,0.37569445582362054,861.0
2020-02-26,0.1997284500419294,0.27116559277094976,861.0
2020-02-27,0.1685180720924836,0.2632507070482121,861.0
2020-02-28,0.17875681679408928,0.23061979926437065,860.0
2020-03-02,0.15861194172663495,0.1333998074388665,860.0
2020-03-03,0.18347504771056244,0.10941989951495923,861.0
2020-03-04,0.15557212383968333,0.06665469847620824,861.0
2020-03-05,0.1430207826929859,-0.0392384335617251,861.0
2020-03-06,0.15053159112841508,-0.023492077480354367,860.0
2020-03-09,0.16402027523183726,-0.014598216485272868,860.0
2020-03-10,0.18631914594961652,0.07495683860069102,860.0
2020-03-11,0.19613189311483326,-0.012398745062846512,860.0
2020-03-12,0.23709772322694056,0.08551713124529885,861.0
2020-03-13,0.2472726624510626,0.11947466732706817,863.0
2020-03-16,0.26933454632198317,0.09642908437267342,863.0
2020-03-17,0.29247373062849835,0.07006179004142069,863.0
2020-03-18,0.2548077841982036,-0.06924447113034875,863.0
2020-03-19,0.2750959289619471,0.07192663573893339,864.0
2020-03-20,0.2806281069556834,0.08713049088952393,863.0
2020-03-23,0.27602071051265487,0.07898080995900145,863.0
2020-03-24,0.2640442249841872,0.1361285052648846,865.0
2020-03-25,0.268639885938022,0.04653800969003182,863.0
2020-03-26,0.28325043481152135,-0.05032158921787562,862.0
2020-03-27,0.2573402301848985,-0.049542326682420784,864.0
2020-03-30,0.28460925724991293,0.09199477299592204,864.0
2020-03-31,0.25903374556806646,0.048453319423665764,865.0
2020-04-01,0.2672352991993606,-0.025149119986222847,865.0
2020-04-02,0.26825447535740166,-0.12219858183310461,864.0
2020-04-03,0.24557589630007726,-0.06733829675837978,864.0
2020-04-07,0.2230418619837502,-0.08357695187225384,863.0
2020-04-08,0.22842485445337724,0.011137074685519464,863.0
2020-04-09,0.22792835051510707,0.09652135959089861,863.0
2020-04-10,0.25317933072345644,0.1700338787598634,864.0
2020-04-13,0.26688339281535645,0.28207437934483903,863.0
2020-04-14,0.24425074850308315,0.30525094920642215,868.0
2020-04-15,0.25561318803273336,0.355438797603972,868.0
2020-04-16,0.25446767227039857,0.4354212652979622,867.0
2020-04-17,0.24093890641273075,0.4404087086275497,868.0
2020-04-20,0.22812468474360303,0.41493657918287646,866.0
2020-04-21,0.21896791790479275,0.3269107364081547,866.0
2020-04-22,0.22805125296575768,0.27839081659734854,863.0
2020-04-23,0.2384004780289971,0.3163361497073307,863.0
2020-04-24,0.2347173538209515,0.33342085686884465,864.0
2020-04-27,0.22783099258500883,0.3660598844191287,867.0
2020-04-28,0.2343291559135383,0.37805475449583903,865.0
2020-04-29,0.24581837142726126,0.44380661220546264,865.0
2020-04-30,0.2558616654741189,0.47717460675942525,863.0
2020-05-06,0.2725743519401571,0.3876877574091909,861.0
2020-05-07,0.2596529694124625,0.30446755467833025,862.0
2020-05-08,0.2369083751666312,0.2770175073402422,864.0
2020-05-11,0.23247787257635455,0.24249226543317567,864.0
2020-05-12,0.2393559519778602,0.23378904161485306,865.0
2020-05-13,0.2597404480178269,0.1584950416753656,867.0
2020-05-14,0.2771344603629794,0.10709951435318038,869.0
2020-05-15,0.26682782530468385,0.08193040422191512,871.0
2020-05-18,0.23170182480075574,0.024496323895884173,872.0
2020-05-19,0.21670682206358483,0.08806828456269403,872.0
2020-05-20,0.24674163132052795,0.10051666296579684,873.0
2020-05-21,0.23054518732598062,0.10789624329094055,875.0
2020-05-22,0.2567418069460595,0.10937287078632224,875.0
2020-05-25,0.2797788172078989,0.13502106445105302,874.0
2020-05-26,0.259366396485477,0.0340976635413886,872.0
2020-05-27,0.2506430838210467,-0.05222372519512026,871.0
2020-05-28,0.2340133761557015,-0.05620153902985533,872.0
2020-05-29,0.24638075357812816,-0.008985382846181453,874.0
2020-06-01,0.23635545877078168,-0.016074171825005056,874.0
2020-06-02,0.22191906097738845,-0.11696984794632603,873.0
2020-06-03,0.21722255085011977,-0.05317655838412423,874.0
2020-06-04,0.2263243446599772,-0.013680182922245267,873.0
2020-06-05,0.24439201953708134,-0.005036051040020975,876.0
2020-06-08,0.23888494663384974,0.010770722271573956,876.0
2020-06-09,0.24327675834513895,-0.09132203040729191,875.0
2020-06-10,0.25520850777629744,-0.17108152294706855,876.0
2020-06-11,0.25441989440489654,-0.21175446687403748,876.0
2020-06-12,0.30737101427956026,-0.09390106943751603,876.0
2020-06-15,0.28987866057988354,-0.1908766436422425,875.0
2020-06-16,0.2662245653595704,-0.088112011434875,874.0
2020-06-17,0.20357835752330866,-0.040372854936327356,875.0
2020-06-18,0.2034655041348885,0.03344012325677319,875.0
2020-06-19,0.2318346639277452,0.07490601246254033,875.0
2020-06-22,0.23167646243680007,0.07674412007563047,875.0
2020-06-23,0.2229151033195318,0.12202041586651349,874.0
2020-06-24,0.21015072837082327,0.1379869799573405,874.0
2020-06-29,0.20674290156626718,0.13423069122705822,872.0
2020-06-30,0.16897730664431343,0.06492680571685915,873.0
2020-07-01,0.16846072493608155,0.10787049534597436,870.0
2020-07-02,0.15833301125724553,0.11782335197579027,871.0
2020-07-03,0.16449198794629627,0.09253620480965714,872.0
2020-07-06,0.14942271372835436,-0.013904438234108455,872.0
2020-07-07,0.15117286500499938,0.050096521724172144,872.0
2020-07-08,0.1400927815703903,0.107024152965817,872.0
2020-07-09,0.14677690618601114,0.11802498750399854,872.0
2020-07-10,0.1647426753260457,0.018113539203975376,872.0
2020-07-13,0.16082301205426164,-0.08776157155138657,872.0
2020-07-14,0.1311131680376446,-0.1511966523483708,872.0
2020-07-15,0.0949262880608196,-0.12996936518939278,871.0
2020-07-16,0.11795381031342789,-0.21358001846990607,870.0
2020-07-17,0.10926961551545655,-0.17094948412427657,870.0
2020-07-20,0.13021870148456616,-0.1464410183231105,871.0
2020-07-21,0.12297079687383716,-0.11584927112464183,872.0
2020-07-22,0.11998507737702435,-0.06911084772599363,872.0
2020-07-23,0.12125301279388734,-0.017494640358393286,873.0
2020-07-24,0.138945819438678,-0.13059237123105516,874.0
2020-07-27,0.13961829036987705,-0.22171844897348755,875.0
2020-07-28,0.14836928693925377,-0.2649787015295742,873.0
2020-07-29,0.15576799382015816,-0.24175724219925568,875.0
2020-07-30,0.192001627983709,-0.1668130126983514,877.0
2020-07-31,0.18356395610104004,-0.07562663007869329,877.0
2020-08-03,0.22131045987764353,-0.08484770351183989,877.0
2020-08-04,0.1862071624820154,-0.1619186302381742,876.0
2020-08-05,0.16946968080651081,-0.12254296602330624,876.0
2020-08-06,0.145235555656678,-0.04299689761445234,875.0
2020-08-07,0.1551146376573419,0.1137693735209665,875.0
2020-08-10,0.17030513913662193,0.09149081014250446,875.0
2020-08-11,0.1890744034832761,0.019926995518876195,878.0
2020-08-12,0.19247931535346519,0.009479818056016132,878.0
2020-08-13,0.1770730848252653,-0.056731165133242396,880.0
2020-08-14,0.19599753508679274,-0.0643414554644479,879.0
2020-08-17,0.2085441646206352,-0.03990046679224859,879.0
2020-08-18,0.19492701302672588,-0.027003924319586464,878.0
2020-08-19,0.19029441314617512,-0.04482332046905956,878.0
2020-08-20,0.22731529518383675,-0.010403625916549664,878.0
2020-08-21,0.20677899818979473,-0.01946966625878854,878.0
2020-08-24,0.19691099449053673,-0.053986098660245126,878.0
2020-08-25,0.23408822735943557,-0.1380322412485348,878.0
2020-08-26,0.22653310768872603,-0.08471475316576402,877.0
2020-08-27,0.25097044303857563,0.004523823425589862,877.0
2020-08-28,0.2446363068582469,0.04715808544557897,878.0
2020-08-31,0.2518206126317595,0.06605335575024872,878.0
2020-09-01,0.23589246613172976,0.12869872500299442,878.0
2020-09-02,0.2514186799788576,0.19198468874275604,878.0
2020-09-03,0.24955400050290066,0.1364582211691048,878.0
2020-09-04,0.28031436088507977,0.12173958679054368,878.0
2020-09-07,0.27720888608184135,0.11583725779786286,876.0
2020-09-08,0.24224836408150796,0.13035648930032925,876.0
2020-09-09,0.264664531230702,0.2803390472723596,876.0
2020-09-10,0.27307315155839185,0.2584480438931693,876.0
2020-09-11,0.25593017942923224,0.31916010592991345,875.0
2020-09-14,0.2559506868162087,0.16342417409994262,873.0
2020-09-15,0.24397128656471934,0.2078021696764759,872.0
2020-09-16,0.23038913411501072,0.19093811700683375,872.0
2020-09-17,0.22933401043430401,0.1864863194901474,872.0
2020-09-18,0.24556196404312658,0.20432872307880945,873.0
2020-09-21,0.2428389715848115,0.09640340359655673,873.0
2020-09-22,0.27610490367346896,0.07157215482907764,873.0
2020-09-23,0.292673460338956,0.03853349510113958,873.0
2020-09-24,0.33827651559044236,0.07115261532021093,873.0
2020-09-25,0.30343386767466385,0.05299416095741939,873.0
2020-09-28,0.28847027553285076,0.057902045308447656,873.0
2020-09-29,0.2539689840999363,-0.0071765051828711285,873.0
2020-09-30,0.22982201007831504,0.009163407471578842,874.0
2020-10-09,0.2289344621032302,-0.06664427237110569,874.0
2020-10-12,0.19274661902045964,-0.06522957497207091,875.0
2020-10-13,0.19335729870968688,-0.02592017328095693,875.0
2020-10-14,0.2221751451867926,0.006152080727557702,875.0
2020-10-15,0.2794399494791868,-0.07950210473676537,875.0
2020-10-16,0.3156664447378301,-0.06922042554647757,875.0
2020-10-19,0.27869577447219807,-0.08304536527336345,876.0
2020-10-20,0.26197389014589445,-0.0337493649704991,876.0
2020-10-21,0.24467902088424098,0.0009019272069853482,875.0
2020-10-22,0.2727613194478494,0.07495525159000914,875.0
2020-10-23,0.24249946117681542,0.14252715864580442,877.0
2020-10-26,0.2506028949238339,0.08722424490744941,878.0
2020-10-27,0.250292424363192,0.0871569497161113,878.0
2020-10-28,0.2765616441056392,0.08799276879027063,877.0
2020-10-29,0.3209816002336472,0.18674046349790496,877.0
2020-10-30,0.2990048606145371,0.17655905187593618,877.0
2020-11-02,0.2759555725833618,0.3391640398533279,877.0
2020-11-03,0.21599472805748188,0.3495682705701207,877.0
2020-11-04,0.21172436432575503,0.36245860830928656,878.0
2020-11-05,0.20724426581962918,0.27669237659673496,879.0
2020-11-06,0.18013384565481538,0.25047107402983965,879.0
2020-11-09,0.1731794513402366,0.21473212588129015,880.0
2020-11-10,0.20793903512566903,0.16752767535646312,880.0
2020-11-11,0.21685030974825614,0.16355528742520872,880.0
2020-11-12,0.20550548395438784,0.15805386971743537,880.0
2020-11-13,0.22040261430670371,0.23178958839948136,880.0
2020-11-16,0.19758961155917176,0.16396899676267598,880.0
2020-11-17,0.23823342444882734,0.19563955342088166,880.0
2020-11-18,0.24495481477335868,0.18581613868143937,880.0
2020-11-19,0.24295113738491736,0.1834474474899733,880.0
2020-11-20,0.2629175167058103,0.20549919148881488,880.0
2020-11-23,0.22629013856215763,0.2184945735635877,880.0
2020-11-24,0.2251772228450749,0.24203871956849332,881.0
2020-11-25,0.22634523780514282,0.24832200994299305,882.0
2020-11-26,0.24794442847733833,0.27742919057079635,882.0
2020-11-27,0.26489447042016956,0.2942702040087472,883.0
2020-11-30,0.24461132473236524,0.3305886145797083,884.0
2020-12-01,0.25469651801204307,0.3168394317989616,884.0
2020-12-02,0.22611849161031272,0.2889424540710701,884.0
2020-12-03,0.2279319679699342,0.24076676356444546,883.0
2020-12-04,0.22131537383799904,0.20672117471569892,884.0
2020-12-07,0.2114955250700442,0.1977430534755523,885.0
2020-12-08,0.21164812967984814,0.23140396451501577,885.0
2020-12-09,0.21559259285770604,0.3128661031567488,884.0
2020-12-10,0.251948976563797,0.27461841428181205,884.0
2020-12-11,0.24424247131004584,0.2505308892005103,884.0
2020-12-14,0.26654233059797794,0.20790013861775755,886.0
2020-12-15,0.24449988146376156,0.29952824707551245,885.0
2020-12-16,0.24743160814842757,0.27537806773590445,885.0
2020-12-17,0.21187950353607166,0.25150412249909637,884.0
2020-12-18,0.21502525541378648,0.2914192493613842,887.0
2020-12-21,0.22068013577246037,0.22186181886931022,887.0
2020-12-22,0.24516110957138704,0.148595545324936,887.0
2020-12-23,0.2504420402658193,0.16854717436748415,885.0
2020-12-24,0.23399840494989077,0.2375656758302228,885.0
2020-12-25,0.2184247591909223,0.19376298968676042,885.0
2020-12-28,0.22812213277064708,0.21621552034693187,885.0
2020-12-29,0.25259287005299746,0.27009287968077667,884.0
2020-12-30,0.2366475342278722,0.19111035453604333,884.0
2020-12-31,0.22964587184160334,0.17010840245766562,884.0
2021-01-04,0.2130706034898412,-0.030141843080839822,884.0
2021-01-05,0.19427052774382392,-0.004443483409433217,884.0
2021-01-06,0.21023574217029395,0.1132198840007983,885.0
2021-01-07,0.2048627081372114,0.11608617205389694,885.0
2021-01-08,0.19974191528801533,0.17056380833820056,885.0
2021-01-11,0.2121918701034512,0.03786832767269925,887.0
2021-01-12,0.21210852485023857,0.05268484148164047,886.0
2021-01-13,0.2212951581181608,-0.0763426763158663,886.0
2021-01-14,0.23209787035727114,-0.014976285712534971,886.0
2021-01-15,0.2430127319685268,-0.014930460816286135,886.0
2021-01-18,0.26005571878163103,-0.032197435281033776,886.0
2021-01-19,0.23276856898487674,-0.0126069128317651,886.0
2021-01-20,0.23114102690172011,0.024245614035397673,886.0
2021-01-21,0.23459622073800934,0.027849136639665956,884.0
2021-01-22,0.22172204626884906,0.04886117482272274,884.0
2021-01-25,0.23905809085327157,0.10554827392666498,884.0
2021-01-26,0.2549739993998704,0.08032335064100254,884.0
2021-01-27,0.24788578496221558,0.15894100918235732,883.0
2021-01-28,0.2712591958949071,0.08192231392989448,883.0
2021-01-29,0.24722391121194165,0.1337385865670162,884.0
2021-02-01,0.2535494812689356,0.03525543676875435,885.0
2021-02-02,0.2609079303795716,0.1176405987484755,886.0
2021-02-03,0.24459167221430644,0.08530342298423899,885.0
2021-02-04,0.23161648498917808,0.07244985336778263,884.0
2021-02-05,0.24123901911261825,0.14032387209820124,882.0
2021-02-08,0.22111504402911453,0.13006748774652113,879.0
2021-02-09,0.23262925392259215,0.1900027015818993,881.0
2021-02-10,0.19935019056596448,0.2087311657958445,884.0
2021-02-18,0.17610286942387432,0.2638575850079469,886.0
2021-02-19,0.1576902933842712,0.14443700276875251,882.0
2021-02-22,0.16768446520551217,0.09465548418169017,883.0
2021-02-23,0.2379726942332927,0.026978753802257248,882.0
2021-02-24,0.2333539624622324,0.0731429302135401,883.0
2021-02-25,0.21629531644800293,0.12532210564993482,883.0
2021-02-26,0.28849511309364684,0.17495928794504376,883.0
2021-03-01,0.2609233706755423,0.19518090540958113,883.0
2021-03-02,0.2660066372461187,0.1725666397890606,882.0
2021-03-03,0.17154571523155704,0.14536791959885986,882.0
2021-03-04,0.23285782241189035,0.13442165313545237,882.0
2021-03-05,0.3455442685943354,0.13815981055127735,881.0
2021-03-08,0.3365246431609755,0.09829922974740084,882.0
2021-03-09,0.3228615698472661,0.168497985755398,882.0
2021-03-10,0.20648285354697593,0.21498737871020657,879.0
2021-03-11,0.22999300553269741,0.30234256223093,878.0
2021-03-12,0.2515896228399066,0.3138378964754324,878.0
2021-03-15,0.2787279647340365,0.3158137121774565,878.0
2021-03-16,0.2831580087240444,0.340337848587987,880.0
2021-03-17,0.31872633107908377,0.2132348889477521,877.0
2021-03-18,0.2709429489632533,0.20311453165090976,876.0
2021-03-19,0.31704206708356186,0.1193859683378992,878.0
2021-03-22,0.28208891886712706,0.052448075508873704,879.0
2021-03-23,0.29921551794183077,0.10017124776256113,881.0
2021-03-24,0.2729524122311403,0.184214438912366,882.0
2021-03-25,0.2920815918933821,0.19002919290902454,879.0
2021-03-26,0.298747440590584,0.1770210663692353,880.0
2021-03-29,0.264232822623794,0.139289581884986,880.0
2021-03-30,0.27381254739733984,0.11054132475463964,880.0
2021-03-31,0.27798270632268274,0.08137094372491112,880.0
2021-04-01,0.2838922750621903,0.08836953453156161,880.0
2021-04-02,0.299640790454619,0.03975795393478804,880.0
2021-04-06,0.27171188735405816,0.09037443132098946,880.0
2021-04-07,0.2670058055881537,0.01824740461011242,879.0
2021-04-08,0.27805016059065013,0.015922718509600028,879.0
2021-04-09,0.31576626719542344,0.13874509343937888,880.0
2021-04-12,0.3175090543578747,0.14530638771469803,879.0
2021-04-13,0.30580948132374963,0.05213802377426315,882.0
2021-04-14,0.2799689062656795,0.019255348338221775,882.0
2021-04-15,0.2724405174842579,0.09534613993696665,881.0
2021-04-16,0.28906840896854247,0.11635620310331057,881.0
2021-04-19,0.28857281706238236,0.15982166967822634,881.0
2021-04-20,0.31761964394840503,0.1961517092005896,881.0
2021-04-21,0.35111752660576356,0.18977942112904794,880.0
2021-04-22,0.3138122615259753,0.1118255611575802,880.0
2021-04-23,0.30042627689507095,0.13412193222759697,880.0
2021-04-26,0.28878644590060987,0.19382431278561668,880.0
2021-04-27,0.2728244828764884,0.22519125432348266,879.0
2021-04-28,0.26765423663618526,0.2487816112302506,878.0
2021-04-29,0.2696747090825904,0.2807873219347017,881.0
2021-04-30,0.27042687407884314,0.2825840905420133,876.0
2021-05-06,0.2927698984697795,0.22378691507254025,872.0
2021-05-07,0.28833586116475785,0.22740353987507964,870.0
2021-05-10,0.2812112362626985,0.13031719113713355,870.0
2021-05-11,0.3062988934151175,0.07596111741677554,871.0
2021-05-12,0.3341169054364157,0.07648866762989402,871.0
2021-05-13,0.3642788876159705,0.10711414208048768,871.0
2021-05-14,0.325669214367985,0.060980786467421576,872.0
2021-05-17,0.2973475283606145,0.09141854618226135,872.0
2021-05-18,0.2749038767013754,0.026582524068006805,872.0
2021-05-19,0.3040650266963191,0.07664306594865633,873.0
2021-05-20,0.36522220325568344,0.019103738400748128,873.0
2021-05-21,0.37634077143444666,0.006812455386102136,872.0
2021-05-24,0.37411165711135974,0.01414566384023926,873.0
2021-05-25,0.31744563206068566,0.01800845429990931,872.0
2021-05-26,0.33310019935047097,0.03213703297389349,873.0
2021-05-27,0.32772381550045426,-0.06716644773700046,873.0
2021-05-28,0.31514574190430034,-0.013610679617239904,871.0
2021-05-31,0.2983760341509616,0.023885471582278918,871.0
2021-06-01,0.2888554076794838,0.02385793775122215,871.0
2021-06-02,0.311070529333872,0.04235629244444784,870.0
2021-06-03,0.2886716188915289,-0.028199288045108177,871.0
2021-06-04,0.31294039263596973,-0.0021481613617023777,871.0
2021-06-07,0.28425287600906946,-0.06683076567353297,871.0
2021-06-08,0.2942807918615331,-0.022549642802402094,872.0
2021-06-09,0.2830274724243661,-0.1894482931536456,871.0
2021-06-10,0.289768979650573,-0.1395502338857914,873.0
2021-06-11,0.27268107808227704,-0.027214091639111787,873.0
2021-06-15,0.310180801106016,0.002314016806977471,874.0
2021-06-16,0.3180690361156914,0.013487818244631281,873.0
2021-06-17,0.32987093555233826,-0.015558033226036458,872.0
2021-06-18,0.32532974713246254,0.08314432332692903,872.0
2021-06-21,0.310689883284901,-0.020478610926695895,871.0
2021-06-22,0.31354179604887245,-0.06210551888139178,873.0
2021-06-23,0.32201389888744125,-0.07266896611613186,873.0
2021-06-24,0.30530428027464573,0.03305568162592541,874.0
2021-06-25,0.33933668518764837,0.015041440701909133,875.0
2021-06-28,0.33787566997796337,-0.1724935388438142,875.0
2021-06-29,0.3349368032112776,-0.09939376675008753,876.0
2021-06-30,0.32301298839421844,-0.08914209055505755,876.0
2021-07-01,0.32021136938185335,-0.07114688806860897,873.0
2021-07-02,0.3193042708469763,-0.21658313764458842,874.0
2021-07-05,0.2926820236142783,-0.21829937256866444,873.0
